timestep,mean_fractional_change,median_fractional_change,lower_bound_p25,upper_bound_p75,mean_cells,median_cells,n_files
28000,-0.22546004289317106,-0.23128342245989308,-0.36363636363636365,-0.10086206896551722,20.052,20.0,250
28050,-0.22299082507224383,-0.2272727272727273,-0.36272727272727273,-0.09642857142857142,20.116,20.0,250
28100,-0.22128486122516305,-0.2222222222222222,-0.3571428571428571,-0.09642857142857142,20.16,20.0,250
28150,-0.21933260518443712,-0.21980676328502413,-0.35609243697478987,-0.0879446640316206,20.204,20.0,250
28200,-0.21791980176992426,-0.2222222222222222,-0.35254372019077895,-0.08333333333333337,20.24,20.0,250
28250,-0.21630904978284662,-0.2222222222222222,-0.35254372019077895,-0.08333333333333337,20.28,20.0,250
28300,-0.21461944416067047,-0.21980676328502413,-0.35254372019077895,-0.08333333333333337,20.324,20.0,250
28350,-0.21271656967368774,-0.21807065217391303,-0.35254372019077895,-0.08333333333333337,20.376,20.0,250
28400,-0.21059250386995854,-0.21807065217391303,-0.34782608695652173,-0.08333333333333337,20.428,20.0,250
28450,-0.20917371470213708,-0.21739130434782605,-0.34782608695652173,-0.08083333333333331,20.468,20.0,250
28500,-0.20729363121008954,-0.21583850931677018,-0.3474080267558528,-0.08083333333333331,20.516,20.0,250
28550,-0.20547163173794084,-0.21583850931677018,-0.3474080267558528,-0.07769230769230764,20.564,20.0,250
28600,-0.20360557542512409,-0.21583850931677018,-0.3474080267558528,-0.07478632478632477,20.612,20.0,250
28650,-0.2018896406936564,-0.2142857142857143,-0.3474080267558528,-0.07478632478632477,20.656,20.0,250
28700,-0.20054507237952282,-0.2105911330049261,-0.34615384615384615,-0.07478632478632477,20.688,20.0,250
28750,-0.1997084068224225,-0.2105911330049261,-0.34615384615384615,-0.0685185185185185,20.712,20.0,250
28800,-0.19909817541908761,-0.2105911330049261,-0.34615384615384615,-0.05926916221033868,20.728,20.0,250
28850,-0.19738093381422994,-0.2105911330049261,-0.34615384615384615,-0.04887218045112787,20.772,20.0,250
28900,-0.1966241889729199,-0.2068965517241379,-0.34615384615384615,-0.04887218045112787,20.792,20.0,250
28950,-0.1948490889678199,-0.19999999999999996,-0.3458222811671088,-0.04887218045112787,20.84,20.0,250
29000,-0.1932603744295401,-0.19999999999999996,-0.34455818965517243,-0.04887218045112787,20.88,21.0,250
29050,-0.1919057688876849,-0.19999999999999996,-0.34114583333333337,-0.04451345755693581,20.916,21.0,250
29100,-0.19058887626694718,-0.19999999999999996,-0.33333333333333337,-0.04451345755693581,20.952,21.0,250
29150,-0.18887341987493902,-0.1967741935483871,-0.33333333333333337,-0.04451345755693581,21.0,21.0,250
29200,-0.18673031743206264,-0.1967741935483871,-0.33333333333333337,-0.04451345755693581,21.056,21.0,250
29250,-0.18420105347124696,-0.19999999999999996,-0.3303571428571429,-0.04347826086956519,21.124,21.0,250
29300,-0.1820946226968844,-0.1923076923076923,-0.33333333333333337,-0.04166666666666663,21.18,21.0,250
29350,-0.18080209263823738,-0.1923076923076923,-0.33333333333333337,-0.03640109890109888,21.212,21.0,250
29400,-0.1791157131042575,-0.1923076923076923,-0.33333333333333337,-0.03640109890109888,21.256,21.0,250
29450,-0.1770020003433109,-0.18990384615384615,-0.33333333333333337,-0.03739316239316243,21.312,21.0,250
29500,-0.17557804707824068,-0.18634259259259262,-0.33333333333333337,-0.033333333333333326,21.348,21.0,250
29550,-0.17391510167590166,-0.18518518518518523,-0.33333333333333337,-0.008333333333333331,21.388,21.0,250
29600,-0.17242087009400142,-0.18634259259259262,-0.33333333333333337,-0.008333333333333331,21.424,21.0,250
29650,-0.16937035416006122,-0.18019480519480519,-0.33333333333333337,0.0,21.508,22.0,250
29700,-0.1676161695525052,-0.18019480519480519,-0.33333333333333337,0.0,21.556,21.5,250
29750,-0.16564237332622844,-0.18019480519480519,-0.33333333333333337,0.0,21.604,21.0,250
29800,-0.16323885907048033,-0.17624223602484473,-0.33333333333333337,0.0,21.664,21.5,250
29850,-0.1613752707023267,-0.17624223602484473,-0.33333333333333337,0.0,21.712,21.5,250
29900,-0.16005458517207596,-0.17549261083743845,-0.33333333333333337,0.0,21.744,22.0,250
29950,-0.15957439145275182,-0.17549261083743845,-0.33333333333333337,0.0,21.756,22.0,250
30000,-0.15684802000635875,-0.16954022988505746,-0.3303571428571429,0.0,21.828,22.0,250
30050,-0.1550184095280016,-0.16666666666666663,-0.32107142857142856,0.0,21.876,22.0,250
30100,-0.1526779439114257,-0.16666666666666663,-0.32107142857142856,0.0,21.936,22.0,250
30150,-0.15139367558715736,-0.16666666666666663,-0.32107142857142856,0.0,21.968,22.0,250
30200,-0.14948478632618345,-0.16397849462365588,-0.32107142857142856,0.0,22.016,22.0,250
30250,-0.1474033942096421,-0.15877016129032256,-0.32107142857142856,0.0,22.068,22.0,250
30300,-0.14531940102731614,-0.15877016129032256,-0.32107142857142856,0.0,22.128,22.0,250
30350,-0.14459435814513757,-0.15268065268065267,-0.31999999999999995,0.0,22.148,22.0,250
30400,-0.14389702031570295,-0.14983164983164982,-0.32107142857142856,0.0,22.168,22.0,250
30450,-0.14191639752464538,-0.14983164983164982,-0.31999999999999995,0.0,22.216,22.0,250
30500,-0.14058971524775435,-0.14814814814814814,-0.31999999999999995,0.0,22.252,22.0,250
30550,-0.13862953221016397,-0.14550264550264552,-0.31999999999999995,0.0,22.3,22.0,250
30600,-0.1372095469115812,-0.14550264550264552,-0.31555944055944063,0.0,22.336,22.0,250
30650,-0.1360635052780201,-0.1403940886699508,-0.31555944055944063,0.0,22.364,22.0,250
30700,-0.13367068616864927,-0.13961038961038963,-0.31555944055944063,0.0,22.428,22.0,250
30750,-0.13187955738003995,-0.13636363636363635,-0.3112980769230769,0.0,22.476,22.0,250
30800,-0.12983474416352578,-0.1318840579710145,-0.30652680652680653,0.0,22.532,22.0,250
30850,-0.12799668147118345,-0.12701612903225806,-0.30652680652680653,0.024193548387096753,22.58,22.0,250
30900,-0.1257851737196757,-0.1206060606060606,-0.30227272727272725,0.03306451612903233,22.636,22.0,250
30950,-0.12412069494563173,-0.12,-0.30227272727272725,0.03306451612903233,22.676,22.0,250
31000,-0.12133889062028948,-0.12,-0.30000000000000004,0.035119047619047716,22.748,22.0,250
31050,-0.11765308327154549,-0.12,-0.30000000000000004,0.03846153846153855,22.84,22.0,250
31100,-0.11541382265304387,-0.11769230769230771,-0.30000000000000004,0.03846153846153855,22.9,22.0,250
31150,-0.11297051601178326,-0.11538461538461542,-0.2990740740740741,0.04166666666666674,22.96,22.0,250
31200,-0.11173536801514308,-0.11111111111111116,-0.2990740740740741,0.04166666666666674,22.992,22.0,250
31250,-0.11063537119827185,-0.11324786324786329,-0.2990740740740741,0.04166666666666674,23.02,22.5,250
31300,-0.10932332760967654,-0.11324786324786329,-0.2990740740740741,0.043025362318840576,23.052,22.0,250
31350,-0.10787477880715474,-0.11111111111111116,-0.2990740740740741,0.04761904761904767,23.092,22.5,250
31400,-0.10706691378972448,-0.1071428571428571,-0.2990740740740741,0.04761904761904767,23.112,22.5,250
31450,-0.10622180060747559,-0.1071428571428571,-0.2990740740740741,0.04761904761904767,23.136,22.5,250
31500,-0.10432403449322611,-0.10620300751879697,-0.29575163398692805,0.04761904761904767,23.184,22.5,250
31550,-0.10207390124483198,-0.1043557168784029,-0.29575163398692805,0.04761904761904767,23.24,23.0,250
31600,-0.10011246807641232,-0.10620300751879697,-0.29350490196078427,0.04761904761904767,23.288,23.0,250
31650,-0.10004856838096089,-0.1071428571428571,-0.29575163398692805,0.04658385093167705,23.292,23.0,250
31700,-0.09848972704100259,-0.10912698412698413,-0.29350490196078427,0.04658385093167705,23.332,23.0,250
31750,-0.09540345505808073,-0.1071428571428571,-0.2890625,0.04761904761904767,23.412,23.0,250
31800,-0.09352162655411651,-0.1071428571428571,-0.2890625,0.06562499999999999,23.46,23.0,250
31850,-0.09197394135686611,-0.1071428571428571,-0.2727272727272727,0.06839080459770108,23.5,23.0,250
31900,-0.08936661707908543,-0.1071428571428571,-0.2727272727272727,0.0755494505494505,23.568,23.0,250
31950,-0.08769499415875108,-0.10263157894736841,-0.2727272727272727,0.0755494505494505,23.608,23.0,250
32000,-0.0866869440581815,-0.0976190476190476,-0.2718531468531469,0.07081280788177335,23.636,23.0,250
32050,-0.08391020699070274,-0.09307359307359309,-0.26858974358974363,0.07493368700265246,23.708,23.0,250
32100,-0.08271725537076492,-0.09090909090909094,-0.26858974358974363,0.07923076923076927,23.74,23.0,250
32150,-0.08146378854341502,-0.09090909090909094,-0.26521739130434785,0.08000000000000007,23.772,23.0,250
32200,-0.07985442439890167,-0.09090909090909094,-0.2581521739130435,0.07923076923076927,23.812,23.0,250
32250,-0.07687792524380503,-0.08893280632411071,-0.25,0.08249999999999996,23.884,23.0,250
32300,-0.07514509464533604,-0.08695652173913049,-0.25,0.08249999999999996,23.928,23.5,250
32350,-0.07374477355527811,-0.08333333333333337,-0.25,0.07923076923076927,23.968,24.0,250
32400,-0.0712271859193783,-0.08012820512820512,-0.25,0.08249999999999996,24.036,24.0,250
32450,-0.06847721534037547,-0.07692307692307687,-0.25,0.08249999999999996,24.108,24.0,250
32500,-0.06630620561405882,-0.0714285714285714,-0.25,0.08818181818181814,24.164,24.0,250
32550,-0.06561700917868592,-0.06904761904761902,-0.2475,0.07923076923076927,24.18,24.0,250
32600,-0.06286408062964043,-0.06904761904761902,-0.2475,0.0988095238095239,24.252,24.0,250
32650,-0.06000792415715857,-0.06666666666666665,-0.24,0.09919354838709682,24.324,24.0,250
32700,-0.05768896309960004,-0.06904761904761902,-0.23952380952380953,0.10177975528364847,24.384,24.0,250
32750,-0.05544161016476657,-0.06458333333333333,-0.23739495798319332,0.10621921182266014,24.444,24.0,250
32800,-0.05341680692707743,-0.0625,-0.23480392156862748,0.10621921182266014,24.496,24.0,250
32850,-0.05097787746230083,-0.05756578947368424,-0.23480392156862748,0.10621921182266014,24.56,24.0,250
32900,-0.048029423775616094,-0.04347826086956519,-0.23690476190476192,0.10177975528364847,24.636,24.0,250
32950,-0.045684417564335236,-0.0444664031620553,-0.23690476190476192,0.10621921182266014,24.692,24.0,250
33000,-0.043321164525340516,-0.04347826086956519,-0.23690476190476192,0.10621921182266014,24.756,24.0,250
33050,-0.04041599722093222,-0.04347826086956519,-0.23690476190476192,0.11011904761904767,24.832,24.0,250
33100,-0.03824938449180003,-0.04347826086956519,-0.23181818181818178,0.10621921182266014,24.888,24.0,250
33150,-0.03562921689356792,-0.04347826086956519,-0.23181818181818178,0.11431623931623935,24.956,24.0,250
33200,-0.03297245992656357,-0.0444664031620553,-0.21279761904761907,0.12375000000000003,25.02,24.0,250
33250,-0.030995478313030237,-0.04347826086956519,-0.2079741379310345,0.11111111111111116,25.072,24.0,250
33300,-0.02969283559523832,-0.0444664031620553,-0.20625000000000002,0.11884615384615393,25.108,24.0,250
33350,-0.026725439669318077,-0.04257246376811591,-0.20625000000000002,0.1278260869565217,25.184,24.0,250
33400,-0.024664520194268166,-0.04257246376811591,-0.20625000000000002,0.1278260869565217,25.236,24.0,250
33450,-0.021167875549954866,-0.04083333333333333,-0.20625000000000002,0.1428571428571428,25.324,25.0,250
33500,-0.018132200436551553,-0.04083333333333333,-0.20625000000000002,0.15288461538461529,25.4,25.0,250
33550,-0.014631526170629912,-0.03851851851851856,-0.20625000000000002,0.14926470588235285,25.492,25.0,250
33600,-0.011386289679225456,-0.03851851851851856,-0.20625000000000002,0.1679347826086957,25.576,25.0,250
33650,-0.008079967222287012,-0.03703703703703709,-0.20625000000000002,0.17984189723320165,25.656,25.0,250
33700,-0.005908442559210622,-0.036375661375661394,-0.20625000000000002,0.18181818181818188,25.712,25.0,250
33750,-0.0033982324164983416,-0.03452380952380951,-0.20625000000000002,0.1843434343434343,25.784,25.0,250
33800,0.0003577902685779186,-0.03452380952380951,-0.19838709677419353,0.18915343915343913,25.88,25.0,250
33850,0.0026877651791368143,-0.03229166666666666,-0.19838709677419353,0.18915343915343913,25.94,25.0,250
33900,0.005258324268293382,-0.03452380952380951,-0.19354838709677424,0.18915343915343913,26.008,25.0,250
33950,0.006855641468279249,-0.03452380952380951,-0.19838709677419353,0.18915343915343913,26.052,25.0,250
34000,0.008467474092420784,-0.03452380952380951,-0.19354838709677424,0.1905270655270655,26.092,26.0,250
34050,0.011902853769334858,-0.03348214285714285,-0.1927803379416283,0.1923076923076923,26.184,26.0,250
34100,0.013468671802723377,-0.0357142857142857,-0.19047619047619047,0.1923076923076923,26.228,26.0,250
34150,0.016232133882135878,-0.03348214285714285,-0.1869747899159664,0.1923076923076923,26.3,26.0,250
34200,0.0190929655285515,-0.015625,-0.1869747899159664,0.19807692307692304,26.376,26.0,250
34250,0.021338462278178684,-0.015625,-0.17401960784313728,0.19999999999999996,26.432,26.0,250
34300,0.02365661930245265,-0.03348214285714285,-0.17401960784313728,0.2044117647058823,26.496,26.0,250
34350,0.02635133222682075,-0.03348214285714285,-0.17401960784313728,0.20664300202839753,26.564,26.0,250
34400,0.02881394613274683,-0.015625,-0.16096774193548385,0.21279761904761896,26.632,26.0,250
34450,0.031023852486498322,0.0,-0.16096774193548385,0.2272727272727273,26.692,26.0,250
34500,0.0337119163358441,0.0,-0.15906250000000002,0.2272727272727273,26.764,26.0,250
34550,0.03613702336104079,0.0,-0.16499999999999998,0.22402597402597402,26.824,26.0,250
34600,0.0387931493487185,0.0,-0.15422453703703703,0.2272727272727273,26.896,26.0,250
34650,0.04033013698179107,0.0,-0.15748355263157898,0.22989510489510495,26.94,26.0,250
34700,0.0428993002982478,0.0,-0.15748355263157898,0.23269230769230775,27.008,26.0,250
34750,0.04398599656149579,0.0,-0.15748355263157898,0.23076923076923084,27.036,26.0,250
34800,0.04690970269433237,0.0,-0.15748355263157898,0.23269230769230775,27.112,26.0,250
34850,0.04890307145533086,0.0,-0.15422453703703703,0.23690476190476195,27.164,26.0,250
34900,0.051207877748201666,0.0,-0.15422453703703703,0.23809523809523814,27.224,27.0,250
34950,0.05264201075646511,0.0,-0.15625,0.23809523809523814,27.264,27.0,250
35000,0.05439657229409116,0.0,-0.15625,0.23809523809523814,27.312,27.0,250
35050,0.056892192028892355,0.0,-0.15422453703703703,0.23809523809523814,27.376,27.0,250
35100,0.058849229904527706,0.0,-0.15422453703703703,0.23952380952380953,27.428,27.0,250
35150,0.0616019093609186,0.036375661375661394,-0.15422453703703703,0.23952380952380953,27.496,27.0,250
35200,0.06255110260312532,0.036375661375661394,-0.15625,0.23809523809523814,27.52,27.0,250
35250,0.06457828948686395,0.040000000000000036,-0.15625,0.23952380952380953,27.576,27.0,250
35300,0.06657079089849578,0.040000000000000036,-0.15625,0.23809523809523814,27.624,27.0,250
35350,0.07005741354983284,0.04173913043478261,-0.15625,0.23809523809523814,27.72,27.0,250
35400,0.07348912410790803,0.042572463768115965,-0.15625,0.23809523809523814,27.808,27.0,250
35450,0.07629027951061514,0.042572463768115965,-0.15625,0.24702380952380953,27.88,27.0,250
35500,0.07767352007245319,0.058441558441558406,-0.15422453703703703,0.25,27.916,27.0,250
35550,0.07960888009709284,0.058441558441558406,-0.15422453703703703,0.25,27.968,27.0,250
35600,0.08210182982496571,0.0714285714285714,-0.14814814814814814,0.2560483870967742,28.036,27.0,250
35650,0.0831669576076722,0.0714285714285714,-0.14682539682539683,0.2560483870967742,28.06,27.0,250
35700,0.08561157736855839,0.0714285714285714,-0.1428571428571429,0.2560483870967742,28.128,27.0,250
35750,0.0886007813049962,0.0714285714285714,-0.13043478260869568,0.26643920595533493,28.204,28.0,250
35800,0.09222098828787186,0.0714285714285714,-0.1300841514726508,0.2742042440318303,28.296,28.0,250
35850,0.09482327701599194,0.0714285714285714,-0.1300841514726508,0.2742042440318303,28.364,28.0,250
35900,0.0963264266184722,0.0714285714285714,-0.1280241935483871,0.27896551724137936,28.404,28.0,250
35950,0.09822278414982974,0.0714285714285714,-0.1280241935483871,0.2901785714285715,28.456,28.0,250
36000,0.10371220147645852,0.07549857549857553,-0.125,0.2901785714285715,28.596,28.0,250
36050,0.10621102887940813,0.08000000000000007,-0.125,0.3057692307692308,28.66,28.0,250
36100,0.1086557326881442,0.08000000000000007,-0.125,0.3068561872909699,28.728,28.0,250
36150,0.11130133380632404,0.08000000000000007,-0.125,0.3068561872909699,28.8,28.0,250
36200,0.11293424900180973,0.08000000000000007,-0.125,0.3057692307692308,28.848,28.0,250
36250,0.11523134205964419,0.08347826086956522,-0.12152777777777779,0.3137651821862349,28.908,28.0,250
36300,0.11851363605011662,0.1071428571428572,-0.11777777777777779,0.33333333333333326,28.992,28.0,250
36350,0.12102210053835506,0.1071428571428572,-0.10964912280701758,0.35481366459627334,29.056,28.0,250
36400,0.1237413282285876,0.1071428571428572,-0.10919540229885061,0.35964912280701755,29.124,28.5,250
36450,0.12641401245662975,0.1071428571428572,-0.11777777777777779,0.3698830409356726,29.196,28.5,250
36500,0.12898485819107297,0.1071428571428572,-0.10714285714285718,0.3738425925925926,29.26,29.0,250
36550,0.13155653070327844,0.11111111111111116,-0.10714285714285718,0.3738425925925926,29.324,29.0,250
36600,0.13442033092120909,0.11111111111111116,-0.10416666666666663,0.3738425925925926,29.4,29.0,250
36650,0.13679855668900007,0.11111111111111116,-0.10416666666666663,0.3738425925925926,29.456,29.0,250
36700,0.13793383051383912,0.11111111111111116,-0.09415584415584416,0.3698830409356726,29.484,29.0,250
36750,0.14036904858704854,0.11111111111111116,-0.09415584415584416,0.3698830409356726,29.54,29.0,250
36800,0.14314716336069627,0.11324786324786329,-0.08901515151515155,0.3738425925925926,29.612,29.0,250
36850,0.1459322134739601,0.11324786324786329,-0.08901515151515155,0.3805418719211823,29.688,29.0,250
36900,0.14902420006505498,0.1200000000000001,-0.08901515151515155,0.3805418719211823,29.768,29.0,250
36950,0.1517410053724814,0.11769230769230776,-0.08605072463768121,0.38369963369963367,29.84,29.0,250
37000,0.1537537117806986,0.12250000000000005,-0.08695652173913049,0.3846153846153846,29.888,29.0,250
37050,0.15684107226438476,0.12250000000000005,-0.08605072463768121,0.3846153846153846,29.968,29.0,250
37100,0.15897967653035933,0.1200000000000001,-0.08605072463768121,0.3846153846153846,30.02,29.0,250
37150,0.16156336243826377,0.11769230769230776,-0.08605072463768121,0.3846153846153846,30.088,29.0,250
37200,0.1645665489765995,0.11324786324786329,-0.08605072463768121,0.3999999999999999,30.168,29.5,250
37250,0.16867482289920413,0.1200000000000001,-0.08333333333333337,0.40555555555555556,30.276,30.0,250
37300,0.17110350229752955,0.1200000000000001,-0.08333333333333337,0.40555555555555556,30.34,30.0,250
37350,0.17243546097492302,0.1200000000000001,-0.08333333333333337,0.40867003367003374,30.376,30.0,250
37400,0.17674233812523266,0.125,-0.07974137931034486,0.41958041958041964,30.484,30.0,250
37450,0.17997392105948426,0.13961038961038963,-0.07279693486590039,0.40681818181818186,30.564,30.0,250
37500,0.182671324099556,0.14814814814814814,-0.07279693486590039,0.40681818181818186,30.636,30.0,250
37550,0.18584400621056577,0.14814814814814814,-0.08101851851851855,0.40681818181818186,30.72,30.0,250
37600,0.18826131344647046,0.15384615384615374,-0.08101851851851855,0.41958041958041964,30.784,30.0,250
37650,0.19097219432915044,0.15692307692307683,-0.07279693486590039,0.42719780219780223,30.852,30.0,250
37700,0.19372262008904326,0.15999999999999992,-0.07279693486590039,0.4285714285714286,30.924,30.0,250
37750,0.1974150885027936,0.15999999999999992,-0.04707792207792211,0.4285714285714286,31.012,30.0,250
37800,0.2007576070533035,0.15999999999999992,-0.04658385093167705,0.4285714285714286,31.096,30.0,250
37850,0.20337989029331494,0.15894736842105261,-0.04347826086956519,0.43214285714285716,31.164,30.0,250
37900,0.20657756583657447,0.15999999999999992,-0.04347826086956519,0.4590570719602977,31.248,30.0,250
37950,0.20936986679090056,0.16333333333333333,-0.04347826086956519,0.46153846153846145,31.316,30.5,250
38000,0.2123271215853503,0.16666666666666674,-0.04658385093167705,0.4653846153846153,31.388,31.0,250
38050,0.21523481772426156,0.16666666666666674,-0.04658385093167705,0.4653846153846153,31.46,31.0,250
38100,0.2190664452635188,0.16666666666666674,-0.04347826086956519,0.4761904761904763,31.556,31.0,250
38150,0.22309206353856595,0.17028985507246386,-0.04166666666666663,0.4959677419354839,31.656,31.0,250
38200,0.22603485403972304,0.1762422360248448,-0.040509259259259245,0.4819508448540707,31.732,31.0,250
38250,0.2288189768199017,0.1785714285714286,-0.040509259259259245,0.49404761904761907,31.808,31.0,250
38300,0.23125440051541535,0.18019480519480524,-0.0381054131054131,0.49404761904761907,31.872,31.0,250
38350,0.23581638466652993,0.1835016835016835,-0.034598214285714274,0.5,31.988,31.0,250
38400,0.23963983049645915,0.1835016835016835,-0.034598214285714274,0.5,32.084,31.0,250
38450,0.24172643081838213,0.1967741935483871,-0.034598214285714274,0.5,32.14,31.0,250
38500,0.2446007047692078,0.19999999999999996,-0.0234375,0.5,32.212,31.0,250
38550,0.24960212690447486,0.19999999999999996,0.0,0.5,32.34,31.0,250
38600,0.25272584323209585,0.20344827586206893,0.0,0.5120967741935484,32.416,31.0,250
38650,0.2552222928036946,0.21240601503759393,0.0,0.5120967741935484,32.48,31.0,250
38700,0.25766209624408204,0.21240601503759393,0.0,0.5179211469534051,32.548,31.5,250
38750,0.26022206661007113,0.21240601503759393,0.0,0.5179211469534051,32.616,32.0,250
38800,0.2626576145893658,0.2142857142857142,0.0,0.5232919254658385,32.684,32.0,250
38850,0.2660003165719472,0.2142857142857142,0.0,0.5351190476190477,32.768,32.0,250
38900,0.2687223338223903,0.2142857142857142,-0.0234375,0.5351190476190477,32.836,32.0,250
38950,0.2735117751098072,0.2152509652509652,0.0,0.5371794871794873,32.96,32.0,250
39000,0.27522423608683333,0.2152509652509652,0.0,0.5371794871794873,33.004,32.0,250
39050,0.27963244854932545,0.21921921921921927,0.0,0.5400207900207901,33.116,32.0,250
39100,0.2841607954446364,0.2272727272727273,0.0,0.5384615384615385,33.232,32.0,250
39150,0.2877782160959532,0.23268398268398272,0.0,0.5400207900207901,33.328,32.0,250
39200,0.2893521710299082,0.23268398268398272,0.0,0.5400207900207901,33.368,32.0,250
39250,0.29212393985924745,0.23268398268398272,0.0,0.5400207900207901,33.444,32.0,250
39300,0.2939974831958043,0.2247474747474748,0.0,0.5467069892473118,33.496,32.0,250
39350,0.29734888576927426,0.23432601880877746,0.0,0.5673423423423423,33.58,32.5,250
39400,0.3007869257193375,0.2456896551724138,0.0,0.5673423423423423,33.668,33.0,250
39450,0.30416722929183115,0.25462962962962965,0.0,0.5714285714285714,33.756,33.0,250
39500,0.3069143338818353,0.25462962962962965,0.0,0.5817307692307692,33.828,33.0,250
39550,0.3088146606085264,0.2592592592592593,0.0,0.5917792792792792,33.876,33.0,250
39600,0.3129669823332081,0.2592592592592593,0.0,0.5917792792792792,33.98,33.0,250
39650,0.31745494997414275,0.2600644122383253,0.0,0.5917792792792792,34.096,33.0,250
39700,0.32051004726842147,0.26086956521739135,0.0,0.5917792792792792,34.176,33.0,250
39750,0.3236305871915912,0.26086956521739135,0.0,0.5803571428571428,34.26,33.0,250
39800,0.32640502952097394,0.26086956521739135,0.0,0.5803571428571428,34.332,33.0,250
39850,0.33060477718569914,0.27306616961789376,0.03125,0.5833333333333333,34.436,33.0,250
39900,0.33271867723116305,0.27306616961789376,0.03125,0.5833333333333333,34.492,33.0,250
39950,0.33603766410986463,0.28,0.03150201612903225,0.5958333333333334,34.58,33.0,250
40000,0.3389007308480806,0.2828571428571429,0.03252688172043011,0.6133241758241759,34.652,33.5,250
40050,0.34311650450436987,0.2857142857142858,0.03252688172043011,0.6209781209781211,34.764,34.0,250
40100,0.34565475862010553,0.2857142857142858,0.03252688172043011,0.6235119047619048,34.832,34.0,250
40150,0.3489490453821202,0.2857142857142858,0.040000000000000036,0.6235119047619048,34.916,34.0,250
40200,0.3507257576629628,0.2857142857142858,0.040000000000000036,0.6190476190476191,34.956,34.0,250
40250,0.35267007221891006,0.2962962962962963,0.04041666666666671,0.6190476190476191,35.008,34.0,250
40300,0.3562509879620596,0.2962962962962963,0.04211956521739135,0.6190476190476191,35.1,34.0,250
40350,0.3589948911102424,0.29814814814814816,0.04211956521739135,0.6190476190476191,35.172,34.0,250
40400,0.3613532582505192,0.3021739130434783,0.04211956521739135,0.6209781209781211,35.236,34.0,250
40450,0.3642732039665259,0.30434782608695654,0.04823369565217389,0.6412337662337662,35.312,34.0,250
40500,0.3667070240272641,0.30434782608695654,0.06624423963133635,0.6512925969447709,35.372,34.0,250
40550,0.36994310286445986,0.3073463268365817,0.0714285714285714,0.6666666666666667,35.456,34.0,250
40600,0.37296635542016715,0.31306715063520874,0.07280219780219777,0.6666666666666667,35.54,34.0,250
40650,0.3762097666936171,0.31306715063520874,0.07280219780219777,0.6666666666666667,35.624,35.0,250
40700,0.3797874555104363,0.3190909090909091,0.07692307692307687,0.6666666666666667,35.712,35.0,250
40750,0.3829836986616184,0.32071428571428573,0.07692307692307687,0.6666666666666667,35.792,35.0,250
40800,0.3859708245110532,0.3214285714285714,0.07692307692307687,0.6858974358974359,35.868,35.0,250
40850,0.3888497467446306,0.32738095238095233,0.07692307692307687,0.6666666666666667,35.94,35.0,250
40900,0.39085380094756783,0.33333333333333326,0.08333333333333326,0.6666666666666667,35.996,35.0,250
40950,0.3947978129942908,0.33333333333333326,0.08423913043478254,0.6666666666666667,36.1,35.0,250
41000,0.39671278235574353,0.33333333333333326,0.08423913043478254,0.7053571428571428,36.148,35.0,250
41050,0.39943442655521405,0.3390804597701149,0.08333333333333326,0.7053571428571428,36.224,35.0,250
41100,0.40378411851234863,0.3405797101449275,0.08333333333333326,0.7053571428571428,36.336,35.0,250
41150,0.4066048501684927,0.3423423423423423,0.08333333333333326,0.7053571428571428,36.408,35.0,250
41200,0.4107872961527378,0.35857142857142865,0.08333333333333326,0.6888736263736264,36.512,35.0,250
41250,0.41348790892710413,0.35857142857142865,0.08423913043478254,0.6979166666666666,36.576,35.0,250
41300,0.41693511448140647,0.3618181818181818,0.08794466403162049,0.704326923076923,36.664,35.5,250
41350,0.42083258981616667,0.36363636363636354,0.08794466403162049,0.712797619047619,36.764,36.0,250
41400,0.42484931924615704,0.367003367003367,0.09449760765550236,0.7307692307692308,36.864,36.0,250
41450,0.42957945410396053,0.37268518518518523,0.09449760765550236,0.7307692307692308,36.984,36.0,250
41500,0.4328565271300658,0.37715517241379315,0.09449760765550236,0.7307692307692308,37.068,36.0,250
41550,0.43849348774414826,0.3913043478260869,0.10573308270676701,0.7458333333333333,37.212,36.0,250
41600,0.442908324104283,0.39208074534161486,0.1071428571428572,0.7619047619047619,37.328,36.0,250
41650,0.44687296381229413,0.3928571428571428,0.1071428571428572,0.7619047619047619,37.432,36.0,250
41700,0.4501764254794514,0.3928571428571428,0.1071428571428572,0.7619047619047619,37.516,36.0,250
41750,0.4532674669776964,0.3928571428571428,0.1116071428571429,0.7692307692307692,37.596,36.0,250
41800,0.4567904987990404,0.39642857142857135,0.1116071428571429,0.7692307692307692,37.692,36.0,250
41850,0.4589325848479413,0.3999999999999999,0.1081349206349207,0.7792642140468227,37.744,36.0,250
41900,0.46242593970336354,0.3999999999999999,0.11458333333333337,0.7692307692307692,37.832,36.0,250
41950,0.46621433224550274,0.4082491582491583,0.11458333333333337,0.7814009661835748,37.928,36.0,250
42000,0.4711083682759784,0.4114420062695925,0.1263586956521739,0.7814009661835748,38.056,37.0,250
42050,0.47458894693346676,0.4114420062695925,0.12938288920056107,0.7814009661835748,38.148,37.0,250
42100,0.4796961510082273,0.40909090909090917,0.1319169960474308,0.7916666666666667,38.28,37.0,250
42150,0.48270378122435686,0.4114420062695925,0.12938288920056107,0.7979166666666667,38.36,37.0,250
42200,0.4874677976598482,0.42261904761904767,0.13798701298701305,0.8057692307692308,38.484,37.0,250
